datetime,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,2015year,month,day,price_normed,Amazon_normed,Boeing_normed,Microsoft_normed,Starbucks_normed,Walmart_normed,DJI_normed
2014-10-17,3,2.5,2440,71002,1.0,0,0,4,9,2440,0,0,10,17,-0.015205418499067556,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,3.5,4010,9654,2.0,0,0,3,10,4010,0,0,10,17,0.16691423075859935,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,3,2.5,1190,1290,3.0,0,0,3,8,1190,0,0,10,17,-0.009898250805976037,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,3,2.5,1990,3614,2.0,0,0,3,7,1990,0,0,10,17,-0.0322442200400456,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,3,1.0,1120,8576,1.0,0,0,3,6,1120,0,0,10,17,-0.047118255811473136,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,2.5,3140,22100,1.0,0,0,4,8,1820,1320,0,10,17,-0.032104557732332666,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,1.75,2100,6480,1.0,0,0,5,7,1300,800,0,10,17,-0.0024263173433340256,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,3,2.5,2080,167270,1.0,0,0,3,7,2080,0,0,10,17,0.009794134581547764,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,3,2.5,1800,4400,1.0,0,0,5,7,1350,450,0,10,17,0.0195704961214532,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,2,2.5,2680,7625,1.0,0,0,3,9,2680,0,0,10,17,0.033529743777361024,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,2.5,2090,7290,1.0,0,0,5,8,1420,670,0,10,17,0.008397511504418417,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,2,1.0,960,5508,1.0,0,0,3,6,770,190,0,10,17,-0.05095896927357885,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,2.75,3590,5625,2.0,0,0,3,10,3590,0,0,10,17,0.07822866536088577,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,3.5,3720,213073,1.0,0,2,3,10,3720,0,0,10,17,0.03353672689274667,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,2.5,1970,4558,2.0,0,0,3,8,1970,0,0,10,17,-0.03070793465520331,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-17,4,2.75,2500,5995,2.0,0,0,3,8,2500,0,0,10,17,-0.026518065423815268,0.10553274507237724,0.12259198786129658,0.4331753554502371,0.116128980418122,0.04436671209377932,0.12119879599922552
2014-10-20,4,1.75,2360,7620,1.0,0,0,4,7,1180,1180,0,10,20,-0.02162988465386256,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,2100,4700,2.0,0,0,3,8,2100,0,0,10,20,-0.0097585884982631,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.0,1190,8190,1.5,0,0,3,7,1190,0,0,10,20,0.050296203818298836,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,5.25,8010,45517,2.0,1,4,3,12,5990,2020,0,10,20,0.6383862491359245,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.5,1600,9072,1.0,0,0,4,7,1600,0,0,10,20,-0.038040205810132385,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1500,3399,2.0,0,0,5,7,1300,200,0,10,20,-0.01744001542247451,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,2.25,2520,11700,2.0,0,0,3,9,2520,0,0,10,20,0.009794134581547764,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,3.5,3010,174240,2.0,0,0,3,9,3010,0,0,10,20,0.025848316853149613,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.25,2080,8000,1.0,0,0,3,8,1390,690,0,10,20,-0.005568719266875057,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.75,2380,15800,1.0,0,0,3,8,1680,700,0,10,20,0.016148769582486296,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2900,6736,2.0,0,0,3,8,2900,0,0,10,20,-0.001797836958625819,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,2.25,1240,1172,2.0,0,0,3,8,1000,240,0,10,20,-0.023033490846377548,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,4.5,2120,8944,2.0,1,4,5,8,2120,0,0,10,20,0.06426243458959231,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,3560,15450,1.0,0,1,5,8,2060,1500,0,10,20,0.1034516781338418,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.25,2260,33080,1.0,0,0,5,9,1690,570,0,10,20,0.033257402277320804,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,960,7500,1.0,0,0,3,6,960,0,0,10,20,-0.04746741158075548,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,750,6720,1.0,0,0,3,6,750,0,0,10,20,-0.039087673117979393,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.5,1050,6615,1.0,0,0,4,6,800,250,0,10,20,-0.016741703883909838,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.25,1880,100623,1.5,0,0,3,8,1880,0,0,10,20,-0.001378850035487015,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,2430,4524,1.5,0,0,4,7,1830,600,0,10,20,0.03353672689274667,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,870,8400,1.0,0,0,3,7,870,0,0,10,20,-0.04188091927223809,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.5,1040,10323,1.0,0,0,4,7,1040,0,0,10,20,-0.017984698422554957,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.25,1610,11920,1.0,0,0,4,7,1110,500,0,10,20,-0.0367134138868595,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,3.0,3420,7826,2.0,0,0,4,8,2430,990,0,10,20,0.05152523212617267,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.75,1700,40973,1.0,0,0,3,8,1700,0,0,10,20,-0.028619983154894925,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.75,1710,4187,1.0,0,0,3,7,1710,0,0,10,20,-0.028956010667252258,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2441,7316,2.0,0,0,3,8,2441,0,0,10,20,-0.027914688500944616,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,3.5,3090,3600,2.0,0,0,3,9,2060,1030,0,10,20,0.0800093597842257,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.75,2410,8400,1.0,0,0,3,7,1600,810,0,10,20,-0.01506575619135462,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,3.25,3830,6507,2.0,0,0,3,9,3830,0,0,10,20,0.05811589642714605,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,1790,3760,1.5,0,0,4,8,1490,300,0,10,20,0.004207642273030375,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,1300,12000,1.0,0,0,4,8,1300,0,0,10,20,0.02236374227571189,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.5,1430,6380,1.5,0,0,4,9,1430,0,0,10,20,0.004836122657738582,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,1250,5413,1.0,0,0,4,7,1250,0,0,10,20,-0.004032433882032775,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.25,2170,7007,1.0,0,0,3,8,1540,630,0,10,20,0.0030903438113268965,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,1630,5996,2.0,0,0,3,7,1630,0,0,10,20,-0.026518065423815268,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.0,1540,3600,2.0,0,0,3,8,1540,0,0,10,20,0.0433130884326521,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,3.5,1280,1257,2.0,0,0,3,8,1040,240,0,10,20,-0.0097585884982631,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,2250,8076,2.0,0,0,3,8,2250,0,0,10,20,-0.02093157311529788,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.25,3680,26266,2.0,0,0,4,9,3680,0,0,10,20,-0.016043392345345162,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,1680,4075,2.0,0,0,3,7,1680,0,0,10,20,-0.02037292388444614,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,1480,3900,1.0,0,0,4,7,1480,0,0,10,20,-0.040484296195108745,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1200,16000,1.0,0,0,3,7,1200,0,0,10,20,-0.0258197538852506,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,3.0,4370,217882,2.0,0,0,3,10,4370,0,0,10,20,0.0499470480490165,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.75,2220,8450,1.0,0,0,4,7,1260,960,0,10,20,-0.018138326961039185,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1200,10458,1.0,0,0,4,6,1200,0,0,10,20,-0.04886403465788482,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,1800,4763,2.0,0,0,3,7,1240,560,0,10,20,0.01817387304432385,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,2000,36000,1.0,0,0,3,6,2000,0,0,10,20,-0.01339679161418505,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,1.0,870,7020,1.0,0,0,4,6,570,300,0,10,20,-0.04327754234936744,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,2610,117176,1.0,0,0,3,7,1390,1220,0,10,20,-0.022607520807853096,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,1940,5414,2.0,0,0,3,8,1940,0,0,10,20,-0.016741703883909838,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,0,10,20,0.03144179227705265,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.75,2600,19275,1.0,0,0,3,8,1620,980,0,10,20,0.002112707657336353,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,960,3960,1.0,0,0,3,7,960,0,0,10,20,-0.018836638499603858,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,0,10,20,-0.033501180809462,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,1.5,1310,4800,1.5,0,0,3,6,1110,200,0,10,20,-0.03252354465547146,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,1350,217852,1.0,0,0,3,8,1100,250,0,10,20,-0.03154590850148092,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.75,1510,5500,1.5,0,0,3,7,1510,0,0,10,20,-0.040484296195108745,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.0,1830,17321,1.0,0,0,4,7,1100,730,0,10,20,-0.03419949234802668,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,1,1.0,470,63737,1.0,0,2,5,5,470,0,0,10,20,-0.04851487888860249,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,3430,7508,2.0,0,0,3,10,3430,0,0,10,20,0.03814558304727352,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.0,1160,20100,1.0,0,0,4,6,820,340,0,10,20,-0.005568719266875057,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,2130,7500,1.0,0,0,4,7,1090,1040,0,10,20,-0.026518065423815268,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,4040,25752,2.0,0,0,3,10,4040,0,0,10,20,0.03144179227705265,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,1.75,2200,8545,1.0,0,0,4,7,1100,1100,0,10,20,-0.017446998537860157,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1350,10000,1.0,0,0,4,7,1350,0,0,10,20,-0.012551834652521795,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2550,5835,2.0,0,0,3,8,2550,0,0,10,20,0.0005065911186376039,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.5,2620,4800,2.0,0,0,3,7,2620,0,0,10,20,0.008048355735136079,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,2.0,2330,8586,1.0,0,0,4,7,1270,1060,0,10,20,-0.024772286577403584,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1290,9526,1.5,0,0,3,7,1290,0,0,10,20,-0.030568272347490374,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.0,1610,5000,2.0,0,0,5,7,1610,0,0,10,20,0.01258738073580646,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,8,4.0,7710,11750,3.5,0,0,5,12,6090,1620,0,10,20,0.38548574232934224,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,2,2.25,1140,1184,2.0,0,0,3,8,1010,130,0,10,20,-0.01954193315355417,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.0,1330,3740,1.5,0,0,3,6,1330,0,0,10,20,-0.032104557732332666,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,7,2.25,2620,6890,2.0,0,0,4,7,2620,0,0,10,20,-0.00012188926607060241,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,3420,21344,2.0,0,0,3,9,3420,0,0,10,20,0.013984003812935807,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,1.75,1430,9750,1.0,0,0,5,7,1430,0,0,10,20,-0.015352063922166138,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2223,5780,2.0,0,0,3,8,2223,0,0,10,20,-0.03070793465520331,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2820,6120,2.0,0,0,3,9,2820,0,0,10,20,0.04987721689516003,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2220,3561,2.0,0,0,3,8,2220,0,0,10,20,-0.0265194620468924,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.25,1140,1557,3.0,0,0,3,8,1140,0,0,10,20,-0.0230265077309919,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,3,2.25,1430,4777,2.0,0,0,3,7,1430,0,0,10,20,-0.0258197538852506,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,5,2.5,2170,2752,2.0,0,0,3,8,2170,0,0,10,20,-0.02514937480822851,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-20,4,2.5,2470,5100,2.0,0,0,3,8,2470,0,0,10,20,-0.02833367542408342,0.12178298912866214,0.1493620640799566,0.47582947867298603,0.15014646041914698,0.10507895356714747,0.1300685772969374
2014-10-21,3,1.75,2519,8690,2.0,0,0,5,8,2519,0,0,10,21,-0.004870407728310384,0.17944973807586742,0.21966491270128025,0.5516587677725121,0.14017590264961285,0.15645068404825366,0.22914823022884576
2014-10-21,3,2.0,1390,13464,1.0,0,0,4,7,1390,0,0,10,21,-0.04654564034985011,0.17944973807586742,0.21966491270128025,0.5516587677725121,0.14017590264961285,0.15645068404825366,0.22914823022884576
2014-10-21,3,1.75,1820,32666,1.0,0,0,4,7,1820,0,0,10,21,-0.03838936157941472,0.17944973807586742,0.21966491270128025,0.5516587677725121,0.14017590264961285,0.15645068404825366,0.22914823022884576
2014-10-21,3,1.5,1210,10588,1.0,0,0,4,7,1210,0,0,10,21,-0.04746741158075548,0.17944973807586742,0.21966491270128025,0.5516587677725121,0.14017590264961285,0.15645068404825366,0.22914823022884576
